TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
5790,66262,1,255,12.7,2,0,93.3,394509,275741,0.0
5800,66263,1,255,12.7,2,0,93.3,394497,275690,0.0
5810,66264,1,255,12.7,2,0,93.3,394571,275777,0.0
5820,66265,1,255,12.7,2,0,93.3,394505,275695,0.0
5830,66266,1,255,12.7,2,0,93.3,394552,275805,0.0
5840,66267,1,255,12.7,2,0,93.3,394548,275771,0.0
5850,66268,1,255,12.7,2,0,93.3,394597,275785,0.0
5860,66269,1,255,12.7,2,0,93.3,394588,275782,0.0
5870,66270,1,255,12.7,2,0,93.3,394566,275769,0.0
5880,66271,1,255,12.7,2,0,93.3,394561,275828,0.0
5890,66272,1,255,12.7,2,0,93.3,394633,275846,0.0
5900,66273,1,255,12.7,2,0,93.3,394646,275834,0.0
5910,66274,1,255,12.7,2,0,93.3,394728,275853,0.0
5920,66275,1,255,12.7,2,0,93.3,394718,275887,0.0
5930,66276,1,255,12.7,2,0,93.3,394715,275916,0.0
5940,66277,1,255,12.7,2,0,93.3,394800,275901,0.0
5950,66278,1,255,12.7,2,0,93.3,394796,275963,0.0
5960,66279,1,255,12.7,2,0,93.3,394785,276020,0.0
5970,66280,1,255,12.7,2,0,93.3,394908,275985,0.0
